Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name
05/02/2025,06:30,331573650.0,1041.964215889325,-24.89,,Deliveroo
05/02/2025,06:35,917021497.0,443.3371375473936,-6.41,,Dorothy Perkins
05/02/2025,06:39,386096851.0,5444.313687536585,-5.9,,Sainsbury
05/02/2025,07:11,811639289.0,1310.878713948717,-6.1,,The View
05/02/2025,07:11,304480964.0,625.7564999999998,-37.58,,JustEat
05/02/2025,07:15,779575942.0,2289.750132588735,-0.63,,AMAZON
05/02/2025,07:19,672090909.0,2777.160589055362,-25.25,,Deliveroo
05/02/2025,07:30,526828764.0,4044.3968771984087,-48.31,,New Look
05/02/2025,07:32,298305732.0,1383.251256559009,-0.18,,TK Maxx
05/02/2025,07:32,907706656.0,2034.09130299996,-62.81,,River Island
05/02/2025,07:40,233436437.0,2804.2999381100353,-5.5,,Topshop
05/02/2025,07:49,854825133.0,7.3936511774278415,-44.13,,TK Maxx
05/02/2025,07:51,585323829.0,218.84067514779795,-22.84,,Sainsbury
05/02/2025,07:52,306890660.0,1271.5487586227762,-10.43,,Coop Local
05/02/2025,07:54,938336889.0,1195.660519143086,-5.75,,Full of Beans
05/02/2025,07:54,654686503.0,5235.211817719317,-6.9,,Coffee Republic
05/02/2025,07:59,777408491.0,1439.5007500000002,-4.95,,Coffee #1
05/02/2025,08:06,837887043.0,1569.3803758970475,-6.05,,The View
05/02/2025,08:06,668509682.0,1132.14935,-5.7,,The View
05/02/2025,08:07,301025345.0,2073.6744000000012,-6.6,,The View
05/02/2025,08:08,458691529.0,1859.3841137776762,-5.7,,Coffee Republic
05/02/2025,08:11,956575159.0,1247.65015,-5.8,,AMT Coffee
05/02/2025,08:11,380177444.0,33.91742488043201,-6.0,,
05/02/2025,08:16,350245110.0,2708.1423749655396,-6.05,,The View
05/02/2025,08:17,702062068.0,880.057860766734,-6.85,,Costa Coffee
05/02/2025,08:17,432733129.0,482.94999999999993,-6.5,,AMT Coffee
05/02/2025,08:21,711925432.0,3719.8786681928286,-6.5,,Costa Coffee
05/02/2025,08:25,774729247.0,-140.63904257585773,-15.31,,Coop Local
05/02/2025,08:27,414150661.0,-688.0208084125337,-57.18,,Coop Local
05/02/2025,08:28,204475065.0,2911.9325365930895,-7.1,,Full of Beans
05/02/2025,08:34,650917633.0,956.7042667180473,-69.17,,Coop Local
05/02/2025,08:37,364982116.0,-541.8379050799982,-96.94,,Sainsbury
05/02/2025,08:37,996805831.0,1875.8098951057107,-52.38,,Coop Local
05/02/2025,08:38,869241711.0,2546.567288112201,-128.36,,Coop Local
05/02/2025,08:39,602696768.0,596.5695616052586,-24.13,,Sainsbury
05/02/2025,08:41,790253866.0,738.3082985731703,-91.91,,Coop Local
05/02/2025,08:44,405830606.0,272.47930000000014,-74.93,,Coop Local
05/02/2025,08:46,893525586.0,-630.0569032698747,-158.94,,Coop Local
05/02/2025,08:46,409951832.0,-1939.2049000000002,-38.96,,Coop Local
05/02/2025,08:46,383042926.0,-403.19485000000026,-42.43,,Coop Local
05/02/2025,08:49,454527149.0,1896.9200000000014,-53.54,,Coop Local
05/02/2025,08:49,,-132.61773517737518,-141.25,,Coop Local
05/02/2025,08:50,,-323.59217278991537,-123.97,,Coop Local
05/02/2025,08:54,165565198.0,-901.6457920058235,-115.95,,Coop Local
05/02/2025,08:58,711486603.0,649.3767546693834,-137.44,,Coop Local
05/02/2025,08:58,568867330.0,2361.6063467148665,-5.6,,Coffee Republic
05/02/2025,09:00,105459181.0,1038.8410590803962,-56.02,,Coop Local
05/02/2025,09:00,434441889.0,2568.342384433621,-5.7,,Full of Beans
05/02/2025,09:00,318997359.0,-190.88360000000003,-98.85,,Coop Local
05/02/2025,09:00,456524383.0,4959.907100000003,-106.01,,Sainsbury
05/02/2025,09:01,518746052.0,4461.481303885092,-5.1,,The View
05/02/2025,09:02,417749255.0,2154.6827699266196,-7.15,,The View
05/02/2025,09:02,773503958.0,2807.1150198690016,-5.35,,Costa Coffee
05/02/2025,09:03,352666811.0,3476.151750000002,-35.03,,Coop Local
05/02/2025,09:06,648531422.0,102.88504999999986,-44.25,,Coop Local
05/02/2025,09:06,368674110.0,1364.3191125038666,-75.58,,Coop Local
05/02/2025,09:06,641846557.0,5286.857193256649,-6.15,,Coffee Republic
05/02/2025,09:07,386343442.0,3151.910660019543,-6.1,,The View
05/02/2025,09:08,657115027.0,-388.65220000000005,-287.38,,Coop Local
05/02/2025,09:10,527422781.0,14.893337647790261,-56.44,,Coop Local
05/02/2025,09:10,801576534.0,2552.5648801146,-6.1,,Coffee #1
05/02/2025,09:11,260498809.0,635.1399999999995,-138.28,,Coop Local
05/02/2025,09:12,708408130.0,2490.150883523384,-15.97,,Daunt Books
05/02/2025,09:12,245021593.0,-805.9683500000001,-137.36,,Coop Local
05/02/2025,09:13,426836146.0,-145.41087983843056,-135.72,,Coop Local
05/02/2025,09:14,175551913.0,-563.9094258339379,-77.96,,Coop Local
05/02/2025,09:14,403553964.0,1526.0470999999998,-29.95,,Daunt Books
05/02/2025,09:14,830098871.0,-83.47255000000013,-6.15,,The View
05/02/2025,09:15,343094499.0,3858.9622705147476,-30.79,,Coop Local
05/02/2025,09:16,418345351.0,4942.639150000004,-12.98,,Daunt Books
05/02/2025,09:16,348874489.0,2018.3700000000003,-6.8,,AMT Coffee
05/02/2025,09:16,950524474.0,2441.750261231963,-6.99,,Daunt Books
05/02/2025,09:18,930228165.0,2451.685900000001,-5.4,,AMT Coffee
05/02/2025,09:19,685847244.0,942.0120499999995,-96.46,,Sainsbury
05/02/2025,09:19,846060772.0,2865.149010200524,-5.65,,AMT Coffee
05/02/2025,09:19,143720076.0,1235.6575136714137,-90.07,,Sainsbury
05/02/2025,09:20,846243641.0,-118.55953791080807,-42.03,,Coop Local
05/02/2025,09:20,208139739.0,70.09474999999986,-24.97,,Daunt Books
05/02/2025,09:21,309755073.0,2986.3627000000015,-7.15,,The View
05/02/2025,09:21,975535052.0,2436.8147953036946,-81.3,,Sainsbury
05/02/2025,09:21,992557401.0,-557.2118003672581,-91.85,,Coop Local
05/02/2025,09:23,573143664.0,1813.3568321105204,-99.97,,Game
05/02/2025,09:23,258036481.0,3691.566331286345,-7.8,,Coffee Republic
05/02/2025,09:23,899766977.0,22.130819937040513,-99.98,,Gamestation
05/02/2025,09:24,869241711.0,2498.587288112201,-47.98,,Umbro
05/02/2025,09:24,117332310.0,301.29597093051,-5.7,,The View
05/02/2025,09:24,703723732.0,-149.18371830369176,-129.97,,Game
05/02/2025,09:25,390643988.0,839.0460499999999,-49.98,,Hobbycraft
05/02/2025,09:25,189021792.0,866.8438649722405,-10.35,,Coop Local
05/02/2025,09:25,480382676.0,1324.8446499999998,-210.0,,North Face
05/02/2025,09:26,532775898.0,633.6089217350709,-72.98,,Reebok
05/02/2025,09:26,205434026.0,2028.64841888349,-42.17,,Coop Local
05/02/2025,09:26,305282923.0,1704.0160381522435,-18.89,,Topshop
05/02/2025,09:26,984418404.0,1427.0104553943797,-8.3,,The View
05/02/2025,09:27,935138653.0,867.8734499999997,-31.95,,The Works
05/02/2025,09:27,806158699.0,265.89333725660674,-1.99,,Hobby Lobby
05/02/2025,09:28,619060988.0,965.3550234122218,-28.71,,Coop Local
05/02/2025,09:29,223322748.0,1826.8665302550396,-7.5,,Hobby Lobby
05/02/2025,09:29,669171163.0,4140.922376658953,-6.1,,Coffee #1
05/02/2025,09:30,628498691.0,-136.3690500000003,-102.99,,Umbro
05/02/2025,09:32,111740539.0,379.61994999999985,-99.98,,Game
05/02/2025,09:33,145906033.0,1276.8391499999998,-16.98,,Five Senses Art
05/02/2025,09:34,463261831.0,1892.1945897420994,-6.0,,Hobbycraft
05/02/2025,09:34,781040322.0,1642.5729918694392,-123.5,,New Look
05/02/2025,09:35,751045501.0,2103.845450000001,-149.97,,Game
05/02/2025,09:37,583743793.0,-255.73318490793292,-153.01,,Coop Local
05/02/2025,09:37,584512556.0,3515.004885190228,-47.59,,River Island
05/02/2025,09:38,202822088.0,-198.7414,-108.71,,Coop Local
05/02/2025,09:39,176376870.0,-114.22565000000013,-128.48,,River Island
05/02/2025,09:40,703723732.0,-321.3557183036918,-172.17,,Dorothy Perkins
05/02/2025,09:41,525460691.0,2364.125413929731,-99.98,,Game
05/02/2025,09:41,747678205.0,1315.5567372044688,-13.97,,Hobby Lobby
05/02/2025,09:42,532775898.0,609.6489217350709,-23.96,,Daunt Books
05/02/2025,09:43,810645922.0,371.9658999999997,-49.99,,Game
05/02/2025,09:45,129677204.0,1886.0566940690353,-52.65,,Coop Local
05/02/2025,09:46,779575942.0,2239.500132588735,-50.25,,New Look
05/02/2025,09:46,935138653.0,837.8834499999997,-29.99,,Game
05/02/2025,09:46,846243641.0,-178.53953791080806,-59.98,,A Life on Canvas
05/02/2025,09:46,281347918.0,208.6085984026662,-74.39,,Coop Local
05/02/2025,09:47,628962955.0,993.5677310842455,-51.48,,A Life on Canvas
05/02/2025,09:49,881622222.0,707.2367499999997,-91.5,,Next
05/02/2025,09:49,849210127.0,1765.8787732130586,-21.97,,Daunt Books
05/02/2025,09:51,722099553.0,2506.188037344574,-148.13,,Coop Local
05/02/2025,09:53,273671095.0,1202.0811999999999,-31.96,,Daunt Books
05/02/2025,09:55,164337916.0,3049.648237425325,-85.98,,Coop Local
05/02/2025,09:55,781040322.0,1459.0729918694392,-183.5,,New Look
05/02/2025,09:55,144175429.0,660.4147313027202,-84.0,,TK Maxx
05/02/2025,09:57,565569286.0,553.9819,-9.98,,Hobbycraft
05/02/2025,09:57,157447912.0,83.28785471777061,-60.99,,Coop Local
,09:57,726347095.0,1753.5429000000004,-49.99,,Game
05/02/2025,09:57,779575942.0,2179.500132588735,-60.0,,New Look
05/02/2025,09:59,421212446.0,269.3676999999998,-149.97,,Gamestation
05/02/2025,10:00,455951719.0,725.5014319668643,-6.15,,Full of Beans
05/02/2025,10:01,974344564.0,1039.8314652851657,-15.98,,Hobby Lobby
05/02/2025,10:01,331980138.0,1294.167710933404,-143.37,,Sainsbury
05/02/2025,10:02,532775898.0,509.66892173507085,-99.98,,Game
05/02/2025,10:02,489205734.0,3090.711030954705,-5.35,,The View
05/02/2025,10:03,775766893.0,1504.3440051767282,-45.03,,Sainsbury
05/02/2025,10:04,240105538.0,822.1398499999998,-9.99,,Hobbycraft
05/02/2025,10:04,659715918.0,1395.3158124788145,-7.8,,The View
05/02/2025,10:04,111740539.0,272.08944999999983,-107.53,,Coop Local
05/02/2025,10:05,130924836.0,1835.8423010207155,-4.7,,Coffee Republic
05/02/2025,10:05,209827320.0,893.7158999999999,-32.95,,The Works
05/02/2025,10:05,690984847.0,1596.7674001897085,-12.99,,JD Sports
05/02/2025,10:06,248486485.0,-148.412294418993,-19.99,,Game
05/02/2025,10:09,680904354.0,2876.4735500000024,-99.98,,Gamestation
05/02/2025,10:09,205941136.0,232.40245000000002,-5.65,,The View
05/02/2025,10:10,857587545.0,724.5929787735199,-59.49,,Dorothy Perkins
05/02/2025,10:11,747678205.0,1310.8567372044688,-4.7,,Full of Beans
05/02/2025,10:13,425858125.0,3141.665000000003,-35.95,,Daunt Books
05/02/2025,10:14,930201193.0,2187.7930607900853,-6.1,,Coffee Republic
05/02/2025,10:14,703723732.0,-370.32771830369177,-48.97,,Next
05/02/2025,10:15,176376870.0,-257.1956500000001,-142.97,,Next
05/02/2025,10:15,662631596.0,904.0377500000004,-125.62,,TK Maxx
05/02/2025,10:15,317486532.0,-185.9129708844773,-1.99,,Hobby Lobby
05/02/2025,10:16,781040322.0,1411.5729918694392,-47.5,,TK Maxx
05/02/2025,10:19,838259778.0,5592.295600000003,-99.98,,Game
05/02/2025,10:20,881622222.0,644.7367499999997,-62.5,,Topshop
05/02/2025,10:22,779575942.0,2074.875132588735,-104.62,,TK Maxx
05/02/2025,10:22,305708899.0,2548.9120259558877,-17.98,,A Yarn Story
05/02/2025,10:23,386796396.0,1317.48995,-87.46,,Coop Local
05/02/2025,10:26,641303771.0,955.5292999999995,-25.0,,Reebok
05/02/2025,10:26,438340622.0,337.7373720866557,-35.96,,Daunt Books
05/02/2025,10:27,584512556.0,3305.718885190228,-209.29,,River Island
05/02/2025,10:29,781040322.0,1406.172991869439,-5.4,,AMT Coffee
05/02/2025,10:29,421573978.0,991.7099999999998,-49.99,,Gamestation
05/02/2025,10:31,496171351.0,979.1688753950635,-47.84,,Hobby Lobby
05/02/2025,10:33,297664615.0,278.6414999972628,-49.99,,Gamestation
05/02/2025,10:34,425858125.0,2991.6950000000033,-149.97,,CeX
05/02/2025,10:34,591158111.0,1333.7667546082487,-81.52,,Coop Local
05/02/2025,10:36,403553964.0,1445.1370999999997,-80.91,,Hobbycraft
05/02/2025,10:39,707196419.0,252.9737249549726,-29.96,,Waterstones
05/02/2025,10:40,863074374.0,242.3164422721711,-102.58,,Coop Local
05/02/2025,10:41,779575942.0,1926.3751325887351,-148.5,,TK Maxx
05/02/2025,10:42,118204239.0,508.04224999999974,-57.5,,Dorothy Perkins
05/02/2025,10:42,238059649.0,1151.95635,-21.49,,A Life on Canvas
05/02/2025,10:46,857587545.0,653.1029787735199,-71.49,,Next
05/02/2025,10:46,662631596.0,818.1627500000004,-85.88,,Matalan
05/02/2025,10:48,950018046.0,7.149265550490931,-27.96,,Daunt Books
05/02/2025,10:51,146353544.0,846.6834958978504,-67.26,,Sports Direct
05/02/2025,10:52,779575942.0,1737.7501325887351,-188.62,,TK Maxx
05/02/2025,10:53,584512556.0,3156.660885190228,-149.06,,Next
05/02/2025,10:53,288999254.0,1369.7288207878498,-18.97,,Daunt Books
05/02/2025,10:59,141085153.0,1067.0699709806154,-199.92,,Coop Local
05/02/2025,11:00,857587545.0,619.6129787735199,-33.49,,Topshop
05/02/2025,11:03,672714995.0,3509.2769824182014,-20.98,,Hobby Lobby
05/02/2025,11:05,176376870.0,-341.6856500000001,-84.49,,River Island
05/02/2025,11:05,584512556.0,2957.902885190228,-198.76,,Next
05/02/2025,11:05,126520477.0,903.3402499999996,-60.35,,Coop Local
05/02/2025,11:05,919363674.0,1978.8815330421203,-21.97,,The Works
05/02/2025,11:08,308311950.0,496.75276911573775,-89.06,,Sainsbury
05/02/2025,11:09,827843527.0,440.34019999999987,-59.98,,Reebok
05/02/2025,11:10,514258048.0,-1032.1864494283932,-194.21,,Coop Local
05/02/2025,11:19,938268011.0,39.57047343951945,-49.99,,Nike
05/02/2025,11:23,596130553.0,3442.935732488178,-4.99,,Daunt Books
05/02/2025,11:25,584512556.0,2749.344885190228,-208.56,,Topshop
05/02/2025,11:28,611329387.0,1545.992400321093,-18.97,,Hobby Lobby
05/02/2025,11:31,745642091.0,1320.5605993674321,-59.98,,Hobby Lobby
05/02/2025,11:38,158053049.0,489.5432660104435,-85.15,,Umbro
05/02/2025,11:43,875678398.0,997.1128275736212,-62.98,,Umbro
05/02/2025,11:44,345535071.0,2110.7429766497294,-31.76,,Amazon
05/02/2025,11:50,525460691.0,2357.1354139297314,-6.99,,Hobby Lobby
05/02/2025,11:51,583489607.0,797.5799025118046,-19.99,,Umbro
05/02/2025,11:52,118204239.0,378.04224999999974,-130.0,,Dorothy Perkins
05/02/2025,11:53,382778395.0,2005.6649914085965,-44.98,,Five Senses Art
05/02/2025,11:54,843079604.0,1287.0539511712843,-35.97,,Umbro
05/02/2025,12:03,157171411.0,-754.3785000000003,-34.72,,JustEat
05/02/2025,12:04,584512556.0,2468.658885190228,-280.69,,Topshop
05/02/2025,12:09,583489607.0,734.6099025118045,-62.97,,Hobby Lobby
05/02/2025,12:19,779575942.0,1600.1251325887351,-137.62,,New Look
05/02/2025,12:27,492544253.0,2029.478648129836,-15.92,,Stitch By Stitch
05/02/2025,12:29,703723732.0,-556.4577183036918,-186.13,,TK Maxx
05/02/2025,12:32,476357258.0,-588.129339583603,-262.86,,Coop Local
05/02/2025,12:43,838259778.0,5586.295600000003,-6.0,,Deliveroo
05/02/2025,12:45,862172352.0,1260.9332,-143.49,,Dorothy Perkins
05/02/2025,12:50,587622302.0,236.57860781845156,-50.04,,Game
05/02/2025,12:50,492544253.0,1979.488648129836,-49.99,,Gamestation
05/02/2025,12:52,386796396.0,1311.5399499999999,-5.95,,Full of Beans
05/02/2025,12:53,260269190.0,275.228443196366,-28.97,,Hobby Lobby
05/02/2025,12:53,148223575.0,12.02795999999978,-15.05,,Five Senses Art
05/02/2025,12:54,492565198.0,817.4375485572226,-4.99,,Waterstones
05/02/2025,12:55,118204239.0,203.54224999999974,-174.5,,Dorothy Perkins
05/02/2025,12:55,190571573.0,157.46832514447883,-22.0,,Umbro
05/02/2025,12:56,971232081.0,719.3821640123834,-5.95,,Coffee Republic
05/02/2025,12:57,779575942.0,1510.8751325887351,-89.25,,TK Maxx
05/02/2025,12:59,745642091.0,1313.4605993674322,-7.1,,Full of Beans
05/02/2025,13:00,989649424.0,793.2794957064239,-36.95,,Daunt Books
05/02/2025,13:00,897349695.0,-210.30992282373865,-99.85,,Coop Local
05/02/2025,13:01,615620138.0,856.1999999999998,-49.99,,Game
05/02/2025,13:02,873394619.0,-239.64825000000005,-62.08,,Coop Local
05/02/2025,13:02,675080807.0,1574.6708599670912,-6.5,,Coffee Republic
05/02/2025,13:03,703723732.0,-746.1437183036918,-189.69,,Matalan
05/02/2025,13:03,980223699.0,860.8174105758411,-4.7,,The View
05/02/2025,13:04,144175429.0,522.5147313027202,-137.9,,TK Maxx
05/02/2025,13:07,879618727.0,2794.587612387035,-7.5,,Coffee Republic
05/02/2025,13:07,912169201.0,10.259689263120558,-5.65,,Coffee Republic
05/02/2025,13:08,783081602.0,-1211.9628000000002,-70.38,,Coop Local
05/02/2025,13:09,190571573.0,3.4683251444788255,-154.0,,Next
05/02/2025,13:09,558411682.0,649.7049932971041,-7.15,,AMT Coffee
05/02/2025,13:09,106539249.0,-699.0236000000001,-118.14,,Sainsbury
05/02/2025,13:11,141085153.0,1061.6699709806153,-5.4,,AMT Coffee
05/02/2025,13:13,646268650.0,737.9864933131387,-29.99,,Reebok
05/02/2025,13:14,862172352.0,1180.9332,-80.0,,Next
05/02/2025,13:17,854825133.0,0.49365117742784115,-6.9,,Coffee Republic
05/02/2025,13:20,963900824.0,3614.39014030492,-5.4,,The View
05/02/2025,13:22,399373710.0,294.1540947043735,-45.97,,Hobby Lobby
05/02/2025,13:25,305282923.0,1698.8660381522434,-5.15,,Full of Beans
05/02/2025,13:26,190571573.0,-275.8316748555211,-279.3,,Next
05/02/2025,13:28,676056571.0,859.1734499999995,-6.85,,Coffee Republic
05/02/2025,13:31,340335840.0,2792.448757408639,-6.15,,AMT Coffee
05/02/2025,13:38,190571573.0,-429.13167485552106,-153.3,,Topshop
05/02/2025,13:43,318466684.0,-788.2904000000001,-53.47,,Sainsbury
05/02/2025,13:46,796830369.0,1039.266078684416,-49.99,,Gamestation
05/02/2025,13:54,857587545.0,538.1129787735199,-81.5,,Dorothy Perkins
05/02/2025,14:01,628962955.0,777.8557310842455,-215.71,,Coop Local
05/02/2025,14:17,585323829.0,82.02567514779795,-136.81,,Coop Local
05/02/2025,14:17,857587545.0,445.1229787735199,-92.99,,Next
05/02/2025,14:18,144175429.0,376.91473130272016,-145.6,,TK Maxx
05/02/2025,14:31,118072307.0,707.3521122819803,-12.99,,Umbro
05/02/2025,14:42,582929814.0,-456.1593621117326,-29.99,,Umbro
05/02/2025,14:43,290919516.0,-1003.0595499999996,-106.41,,Coop Local
05/02/2025,14:51,857587545.0,271.6229787735199,-173.5,,Topshop
05/02/2025,15:05,463261831.0,1890.6945897420994,-1.5,,Hobbycraft
05/02/2025,15:11,799775539.0,-624.7002952604604,-129.97,,Game
05/02/2025,15:13,582929814.0,-475.42202355652523,-19.26,,Sainsbury
05/02/2025,15:21,176376870.0,-426.17565000000013,-84.49,,River Island
05/02/2025,15:25,857587545.0,191.14297877351987,-80.48,,TK Maxx
05/02/2025,15:28,754693414.0,933.7551237686446,-24.95,,Wool
05/02/2025,15:30,902316336.0,1800.7560383837636,-17.4,,Coop Local
05/02/2025,15:30,374134348.0,405.227654705772,-18.13,,Coop Local
05/02/2025,15:33,190571573.0,-523.631674855521,-94.5,,Topshop
05/02/2025,15:36,827600849.0,786.7276227098691,-12.98,,The Works
05/02/2025,15:40,161713662.0,1142.4106000000002,-35.95,,Blackwell's
05/02/2025,15:44,991509944.0,2309.3160363588217,-12.98,,Daunt Books
05/02/2025,15:46,136762048.0,989.7690470755338,-99.97,,Game
05/02/2025,15:53,857587545.0,160.65297877351986,-30.49,,Matalan
05/02/2025,15:53,840446641.0,688.4701075677987,-112.42,,Coop Local
05/02/2025,15:53,176376870.0,-614.1756500000001,-188.0,,River Island
05/02/2025,15:54,991509944.0,2271.346036358822,-37.97,,Hobby Lobby
05/02/2025,16:02,932409619.0,-564.0136000000001,-62.22,,Sainsbury
05/02/2025,16:08,144175429.0,147.31473130272016,-229.6,,TK Maxx
05/02/2025,16:08,442063475.0,3851.590894539567,-136.19,,Coop Local
05/02/2025,16:08,857587545.0,98.66297877351985,-61.99,,Matalan
05/02/2025,16:12,768500196.0,2294.1662317388696,-6.21,,River Island
05/02/2025,16:15,273671095.0,1072.1111999999998,-129.97,,Gamestation
05/02/2025,16:15,615841733.0,1516.1583459893523,-57.98,,Umbro
05/02/2025,16:18,658145110.0,2810.80711435314,-24.98,,Hobby Lobby
05/02/2025,16:22,138046944.0,1702.4524616503045,-9.99,,A Life on Canvas
05/02/2025,16:23,758150141.0,2113.9987957118806,-23.96,,Daunt Books
05/02/2025,16:25,939341870.0,694.0696144110159,-59.98,,JD Sports
05/02/2025,16:31,259949730.0,2215.3423394398396,-4.99,,Wool
05/02/2025,16:33,432603176.0,1113.6714999999997,-27.25,,Coop Local
05/02/2025,16:33,176376870.0,-748.1556500000002,-133.98,,Next
05/02/2025,16:35,144175429.0,57.014731302720165,-90.3,,Matalan
05/02/2025,16:37,760855460.0,2222.1584671562787,-110.62,,Dorothy Perkins
05/02/2025,16:38,451924639.0,2629.55355145419,-31.49,,Five Senses Art
05/02/2025,16:38,681051581.0,2112.703600000001,-89.99,,Umbro
05/02/2025,16:40,403002938.0,451.06869802230267,-155.5,,Topshop
05/02/2025,16:43,161713662.0,1108.4557000000002,-33.95,,Coop Local
05/02/2025,16:46,433119856.0,1826.562416236747,-54.5,,River Island
05/02/2025,16:46,144175429.0,-145.28526869727983,-202.3,,Matalan
05/02/2025,16:47,711925432.0,3589.908668192829,-129.97,,Game
05/02/2025,16:49,675923296.0,1770.6799999999998,-9.99,,Daunt Books
05/02/2025,16:50,857587545.0,73.66297877351985,-25.0,,TK Maxx
05/02/2025,16:53,850988316.0,419.1591889351956,-44.07,,Umbro
05/02/2025,16:54,414259851.0,1134.2984999999999,-86.54,,Coop Local
05/02/2025,16:55,252305322.0,994.0012686952692,-70.91,,The Works
05/02/2025,16:58,904869298.0,3610.785857618582,-33.96,,Daunt Books
05/02/2025,17:00,250955126.0,2156.1131322062374,-42.49,,Matalan
05/02/2025,17:01,584706957.0,202.92697375109148,-229.97,,Umbro
05/02/2025,17:02,805819312.0,-1034.12185,-37.67,,Coop Local
05/02/2025,17:02,252305398.0,1673.0051481937137,-72.12,,Sainsbury
05/02/2025,17:03,442063475.0,3789.6208945395674,-61.97,,Sports Direct
05/02/2025,17:05,433119856.0,1755.0924162367469,-71.47,,Next
05/02/2025,17:05,760855460.0,2093.1584671562787,-129.0,,Dorothy Perkins
05/02/2025,17:09,777408491.0,1399.5207500000001,-39.98,,A Life on Canvas
05/02/2025,17:09,160517762.0,147.07929999999976,-44.99,,Umbro
05/02/2025,17:10,719185799.0,2424.9713398557788,-49.99,,Umbro
05/02/2025,17:11,142842720.0,309.17645288129756,-220.0,,TK Maxx
05/02/2025,17:12,175916054.0,825.6714999999998,-94.36,,Coop Local
05/02/2025,17:12,857587545.0,17.67297877351985,-55.99,,Next
05/02/2025,17:13,717503234.0,514.0386999999997,-58.96,,Coop Local
05/02/2025,17:16,433119856.0,1643.6124162367469,-111.48,,Next
05/02/2025,17:18,724795086.0,90.00919999999974,-109.97,,Game
05/02/2025,17:20,236063826.0,944.7445499999999,-29.98,,A Life on Canvas
05/02/2025,17:23,943747107.0,2748.45551788972,-99.97,,Gamestation
05/02/2025,17:23,144175429.0,-327.28526869727983,-182.0,,TK Maxx
05/02/2025,17:24,190571573.0,-686.7316748555211,-163.1,,Next
05/02/2025,17:25,649002949.0,3067.8689000000018,-23.97,,Daunt Books
05/02/2025,17:25,676253980.0,-353.55217278991535,-29.96,,Blackwell's
05/02/2025,17:25,857587545.0,-77.30702122648015,-94.98,,Topshop
05/02/2025,17:26,204475065.0,2851.9525365930895,-59.98,,Game
05/02/2025,17:29,131975859.0,334.2883999999999,-23.01,,Sainsbury
05/02/2025,17:29,963476846.0,1125.5477000000012,-19.99,,Hobbycraft
05/02/2025,17:31,855948313.0,1289.3636499999998,-27.96,,Daunt Books
05/02/2025,17:31,384133982.0,-135.92246581240465,-99.99,,Reebok
05/02/2025,17:31,526828764.0,3973.5008771984085,-70.9,,Coop Local
05/02/2025,17:32,840446641.0,541.4901075677986,-146.98,,Dorothy Perkins
05/02/2025,17:33,417749255.0,2024.7127699266196,-129.97,,Gamestation
05/02/2025,17:35,680904354.0,2851.271672860359,-25.2,,Amazon
05/02/2025,17:35,182306653.0,991.7712536890855,-77.23,,Dorothy Perkins
05/02/2025,17:36,888452243.0,4150.828255757853,-68.19,,Coop Local
05/02/2025,17:36,433119856.0,1506.1224162367469,-137.49,,Topshop
05/02/2025,17:37,513468437.0,3162.382006306849,-21.97,,Blackwell's
05/02/2025,17:38,136762048.0,948.3395470755338,-41.43,,Coop Local
05/02/2025,17:38,598326737.0,1155.399950378436,-39.44,,Coop Local
05/02/2025,17:39,837887043.0,1552.4003758970475,-16.98,,Five Senses Art
05/02/2025,17:40,917021497.0,367.36713754739355,-75.97,,Craftastic
05/02/2025,17:40,214022887.0,2598.0760932077,-11.96,,TK Maxx
05/02/2025,17:40,598254201.0,1536.3842999999997,-119.98,,Reebok
05/02/2025,17:42,408079524.0,2571.8850500000012,-17.97,,A Life on Canvas
05/02/2025,17:43,519598586.0,1268.1569258330528,-62.34,,Coop Local
05/02/2025,17:43,190062824.0,4667.898794161074,-2.99,,Hobby Lobby
05/02/2025,17:44,433119856.0,1461.6324162367468,-44.49,,Topshop
05/02/2025,17:44,203925540.0,1725.4408500000006,-129.97,,Game
05/02/2025,17:45,142842720.0,182.67645288129756,-126.5,,Matalan
05/02/2025,17:45,821937867.0,198.07566003731466,-54.42,,Coop Local
05/02/2025,17:45,760855460.0,1942.4084671562787,-150.75,,Dorothy Perkins
05/02/2025,17:48,687942160.0,1752.9015164320617,-114.57,,Coop Local
05/02/2025,17:48,703250304.0,691.9405999999999,-19.99,,Gamestation
05/02/2025,17:48,593338271.0,1025.5519591206491,-49.99,,Reebok
05/02/2025,17:49,124554844.0,2194.711638045378,-9.99,,Five Senses Art
05/02/2025,17:50,691894546.0,3995.1946423084855,-276.49,,TK Maxx
05/02/2025,17:51,415900091.0,36.72960000000063,-21.96,,Blackwell's
05/02/2025,17:51,298521417.0,2718.293413343276,-53.0,,Umbro
05/02/2025,17:51,840446641.0,447.49010756779865,-94.0,,Dorothy Perkins
05/02/2025,17:52,236063826.0,832.9646999999999,-111.78,,Coop Local
05/02/2025,17:52,568979773.0,2660.0098708637242,-49.99,,Game
05/02/2025,17:54,250955126.0,2121.1231322062376,-34.99,,Reebok
05/02/2025,17:54,144175429.0,-584.1852686972798,-256.9,,TK Maxx
05/02/2025,17:54,651195724.0,1341.8422180127193,-99.98,,Gamestation
05/02/2025,17:54,669171163.0,4100.972376658953,-39.95,,Daunt Books
05/02/2025,17:55,406807170.0,1608.9658499999996,-17.97,,Daunt Books
